Date Time,p (mbar),T (degC),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
27.07.2016 20:00:00,988.74,22.15,17.49,74.9,26.72,20.02,6.71,12.69,20.24,1157.43,1.1,1.6,264.5
27.07.2016 21:00:00,988.99,21.52,14.53,64.41,25.72,16.56,9.15,10.48,16.75,1161.75,3.11,4.12,254.7
27.07.2016 22:00:00,989.34,20.22,14.23,68.44,23.74,16.25,7.49,10.28,16.42,1167.45,2.7,3.78,242.5
27.07.2016 23:00:00,989.93,19.81,14.05,69.39,23.15,16.06,7.08,10.15,16.22,1169.87,3.14,4.79,250.3
28.07.2016 00:00:00,990.2,19.2,13.0,67.3,22.28,15.0,7.29,9.48,15.15,1173.11,3.21,4.44,247.8
28.07.2016 01:00:00,990.47,19.04,12.75,66.88,22.06,14.76,7.31,9.32,14.9,1174.19,3.02,4.2,250.0
28.07.2016 02:00:00,990.46,18.14,12.48,69.51,20.85,14.5,6.36,9.15,14.64,1177.92,2.27,3.16,241.6
28.07.2016 03:00:00,990.58,16.95,12.74,76.2,19.35,14.74,4.6,9.31,14.88,1182.78,0.19,0.52,58.34
28.07.2016 04:00:00,990.82,15.74,12.85,82.9,17.91,14.85,3.06,9.37,14.98,1187.98,1.02,1.72,217.5
28.07.2016 05:00:00,990.71,14.85,12.76,87.3,16.91,14.77,2.15,9.32,14.9,1191.55,0.49,1.4,205.0
28.07.2016 06:00:00,990.82,15.08,12.74,85.9,17.17,14.75,2.42,9.31,14.88,1190.75,0.65,1.56,161.7
28.07.2016 07:00:00,990.98,15.82,13.31,85.0,18.0,15.3,2.7,9.66,15.44,1187.64,0.76,1.56,175.1
28.07.2016 08:00:00,991.06,16.9,14.16,83.9,19.28,16.18,3.1,10.22,16.33,1182.91,1.47,2.08,198.6
28.07.2016 09:00:00,990.95,20.57,14.93,70.1,24.26,17.01,7.25,10.74,17.16,1167.63,0.69,1.4,143.5
28.07.2016 10:00:00,990.73,21.82,13.4,58.76,26.19,15.39,10.8,9.72,15.53,1163.14,2.69,3.88,209.6
28.07.2016 11:00:00,990.41,22.99,13.39,54.71,28.12,15.39,12.74,9.72,15.53,1158.17,3.6,5.38,205.4
28.07.2016 12:00:00,989.84,23.5,13.53,53.54,29.0,15.53,13.47,9.82,15.69,1155.45,4.58,7.24,207.8
28.07.2016 13:00:00,989.61,23.83,13.24,51.5,29.58,15.24,14.35,9.63,15.4,1154.03,3.76,5.2,209.7
28.07.2016 14:00:00,989.17,24.63,13.75,50.76,31.04,15.75,15.28,9.97,15.93,1150.18,1.99,4.52,202.6
28.07.2016 15:00:00,988.57,25.11,13.57,48.76,31.94,15.57,16.36,9.86,15.75,1147.71,3.55,5.32,208.9
28.07.2016 16:00:00,988.04,24.98,13.36,48.44,31.69,15.35,16.34,9.72,15.54,1147.69,4.49,7.28,204.2
28.07.2016 17:00:00,987.63,24.99,12.54,45.9,31.71,14.55,17.15,9.22,14.74,1147.52,3.6,5.24,227.9
28.07.2016 18:00:00,987.54,25.14,12.29,44.75,31.99,14.32,17.68,9.07,14.5,1146.95,4.58,6.58,212.0
28.07.2016 19:00:00,987.42,23.86,12.91,50.3,29.64,14.91,14.73,9.44,15.1,1151.49,2.97,5.24,191.6
28.07.2016 20:00:00,987.62,22.53,12.57,53.32,27.35,14.58,12.77,9.24,14.77,1157.05,2.78,3.12,235.4
28.07.2016 21:00:00,987.98,20.26,12.88,62.52,23.8,14.88,8.92,9.42,15.06,1166.29,2.73,3.32,226.9
28.07.2016 22:00:00,987.87,20.48,13.23,63.12,24.13,15.23,8.9,9.64,15.41,1165.13,2.09,2.48,235.9
28.07.2016 23:00:00,987.71,19.32,13.58,69.36,22.45,15.57,6.88,9.87,15.77,1169.41,0.17,0.4,19.98
29.07.2016 00:00:00,987.73,18.64,13.88,73.8,21.52,15.88,5.64,10.06,16.08,1172.02,0.94,1.5,202.6
29.07.2016 01:00:00,987.92,17.75,14.75,82.6,20.35,16.81,3.54,10.65,17.01,1175.41,2.55,3.76,264.8
29.07.2016 02:00:00,987.38,16.53,15.01,90.7,18.84,17.08,1.75,10.83,17.3,1179.59,1.97,2.72,240.6
29.07.2016 03:00:00,987.44,16.23,14.93,92.0,18.48,17.0,1.48,10.78,17.22,1180.92,0.74,1.74,216.5
29.07.2016 04:00:00,987.44,15.85,14.97,94.5,18.04,17.04,0.99,10.81,17.26,1182.45,1.75,2.56,207.9
29.07.2016 05:00:00,987.66,15.74,14.97,95.2,17.91,17.05,0.86,10.81,17.26,1183.16,1.8,2.52,200.2
29.07.2016 06:00:00,987.65,16.41,15.48,94.2,18.69,17.61,1.08,11.16,17.83,1180.16,2.02,3.08,159.2
29.07.2016 07:00:00,987.86,16.47,15.35,93.1,18.76,17.47,1.29,11.07,17.68,1180.23,1.07,1.64,207.6
29.07.2016 08:00:00,987.98,17.29,15.76,90.7,19.77,17.93,1.84,11.37,18.15,1176.84,1.03,2.06,175.2
29.07.2016 09:00:00,988.03,19.25,16.14,82.2,22.35,18.38,3.98,11.65,18.6,1168.81,1.75,2.72,139.9
29.07.2016 10:00:00,987.5,21.02,15.18,69.28,24.94,17.28,7.66,10.96,17.5,1161.64,3.09,6.49,173.0
29.07.2016 11:00:00,987.19,22.26,13.4,57.21,26.9,15.39,11.51,9.76,15.59,1157.24,4.54,7.04,210.0
29.07.2016 12:00:00,987.04,23.25,13.76,55.17,28.57,15.76,12.81,9.99,15.97,1153.03,3.25,7.53,233.4
29.07.2016 13:00:00,986.68,23.79,13.29,51.78,29.51,15.28,14.23,9.69,15.49,1150.72,3.8,6.56,220.0
29.07.2016 14:00:00,986.52,23.63,13.48,52.95,29.23,15.48,13.75,9.82,15.69,1151.07,5.66,9.37,222.1
29.07.2016 15:00:00,986.39,23.3,14.22,56.66,28.65,16.24,12.42,10.3,16.46,1151.86,5.21,8.05,212.2
29.07.2016 16:00:00,986.45,23.1,13.54,54.88,28.31,15.54,12.77,9.86,15.75,1153.02,3.71,7.59,246.7
29.07.2016 17:00:00,986.36,23.37,14.2,56.35,28.78,16.21,12.56,10.29,16.44,1151.56,1.84,3.2,275.4
29.07.2016 18:00:00,986.32,19.62,14.71,73.3,22.87,16.77,6.11,10.64,17.0,1166.02,2.73,4.04,256.1
29.07.2016 19:00:00,986.03,20.21,15.03,72.1,23.73,17.11,6.62,10.86,17.35,1163.18,1.05,1.94,123.4
29.07.2016 20:00:00,985.91,19.79,14.84,73.1,23.12,16.9,6.22,10.73,17.14,1164.79,0.97,1.28,203.6
29.07.2016 21:00:00,986.93,17.44,15.84,90.3,19.95,18.02,1.94,11.44,18.26,1174.93,1.11,1.84,209.1
29.07.2016 22:00:00,986.95,17.06,15.16,88.6,19.48,17.26,2.22,10.95,17.49,1176.84,1.64,2.8,198.9
29.07.2016 23:00:00,987.29,16.92,15.24,89.8,19.31,17.34,1.97,11.0,17.56,1177.78,1.16,1.72,195.7
30.07.2016 00:00:00,987.38,16.76,15.39,91.6,19.11,17.51,1.61,11.1,17.73,1178.46,0.89,1.9,178.2
30.07.2016 01:00:00,987.31,16.37,15.47,94.4,18.65,17.6,1.04,11.16,17.83,1179.92,1.32,1.84,218.9
30.07.2016 02:00:00,987.33,15.88,14.73,92.9,18.07,16.79,1.28,10.64,17.0,1182.31,1.45,2.32,230.3
30.07.2016 03:00:00,987.1,15.38,14.37,93.7,17.5,16.4,1.1,10.4,16.61,1184.26,1.72,2.76,203.2
30.07.2016 04:00:00,987.17,15.2,14.5,95.6,17.3,16.54,0.76,10.49,16.75,1185.02,1.5,2.28,193.5
30.07.2016 05:00:00,986.93,15.04,14.54,96.8,17.12,16.57,0.55,10.51,16.79,1185.37,1.04,1.68,234.9
30.07.2016 06:00:00,987.08,16.29,15.12,92.8,18.55,17.21,1.34,10.92,17.44,1180.14,1.17,1.76,195.5
30.07.2016 07:00:00,987.06,17.03,15.79,92.4,19.44,17.97,1.48,11.4,18.2,1176.77,1.67,2.2,180.1
30.07.2016 08:00:00,986.88,19.54,15.84,79.2,22.76,18.03,4.73,11.44,18.27,1166.44,2.23,3.44,151.1
30.07.2016 09:00:00,986.69,21.11,15.91,72.2,25.08,18.11,6.97,11.49,18.35,1159.95,3.83,5.92,197.1
30.07.2016 10:00:00,986.35,22.01,15.43,66.25,26.5,17.55,8.94,11.15,17.8,1156.26,5.36,7.17,208.8
30.07.2016 11:00:00,986.07,23.77,14.61,56.49,29.48,16.65,12.83,10.57,16.89,1149.48,5.71,11.17,213.0
30.07.2016 12:00:00,986.06,24.32,13.81,51.9,30.47,15.81,14.65,10.03,16.03,1147.71,5.56,9.49,213.9
30.07.2016 13:00:00,986.11,24.39,13.66,51.17,30.59,15.65,14.94,9.93,15.87,1147.57,4.74,8.33,207.6
30.07.2016 14:00:00,985.9,25.25,13.25,47.34,32.2,15.24,16.96,9.67,15.46,1144.2,2.71,7.93,246.3
30.07.2016 15:00:00,985.86,25.53,13.53,47.41,32.74,15.52,17.22,9.85,15.75,1142.96,2.97,6.08,256.3
30.07.2016 16:00:00,985.91,25.39,13.46,47.6,32.47,15.46,17.02,9.81,15.68,1143.58,1.8,3.56,243.3
30.07.2016 17:00:00,986.0,25.52,13.67,47.88,32.72,15.67,17.06,9.94,15.89,1143.1,1.65,3.72,272.6
30.07.2016 18:00:00,985.93,24.69,13.28,49.03,31.15,15.27,15.88,9.69,15.49,1146.38,2.91,4.96,272.9
30.07.2016 19:00:00,986.09,23.42,12.98,51.9,28.86,14.98,13.88,9.5,15.19,1151.6,2.01,3.72,266.6
30.07.2016 20:00:00,986.48,22.16,13.14,56.61,26.74,15.14,11.6,9.6,15.35,1156.9,1.2,1.76,250.4
30.07.2016 21:00:00,986.77,21.33,12.73,57.95,25.42,14.73,10.69,9.34,14.93,1160.69,1.48,2.24,240.6
30.07.2016 22:00:00,986.77,20.0,13.13,64.57,23.42,15.12,8.3,9.59,15.33,1165.78,0.68,1.52,233.1
30.07.2016 23:00:00,986.69,19.31,13.75,70.2,22.44,15.75,6.69,9.99,15.96,1168.15,0.24,0.46,70.5
31.07.2016 00:00:00,986.53,18.56,13.4,71.9,21.41,15.39,6.02,9.76,15.61,1171.12,0.19,0.56,176.0
31.07.2016 01:00:00,986.53,18.22,13.84,75.6,20.96,15.85,5.11,10.05,16.06,1172.29,0.16,0.4,309.6
31.07.2016 02:00:00,985.94,17.6,13.88,78.8,20.16,15.88,4.27,10.08,16.11,1174.06,0.48,1.16,27.47
31.07.2016 03:00:00,985.55,17.35,13.98,80.6,19.84,15.99,3.85,10.16,16.23,1174.56,0.77,1.4,7.35
31.07.2016 04:00:00,985.55,16.67,13.72,82.7,19.0,15.72,3.29,9.98,15.95,1177.44,0.36,0.8,137.4
31.07.2016 05:00:00,985.31,15.99,13.47,85.0,18.2,15.47,2.73,9.82,15.7,1180.03,0.64,1.72,216.7
31.07.2016 06:00:00,985.39,16.28,13.72,84.8,18.54,15.72,2.82,9.98,15.95,1178.83,0.43,0.76,36.92
31.07.2016 07:00:00,985.24,17.02,14.17,83.3,19.43,16.19,3.25,10.28,16.43,1175.43,0.99,1.52,148.4
31.07.2016 08:00:00,985.37,18.08,14.33,78.7,20.78,16.35,4.43,10.39,16.59,1171.23,1.04,1.72,129.2
31.07.2016 09:00:00,985.24,19.75,14.99,74.0,23.06,17.06,6.0,10.84,17.32,1164.08,0.95,1.74,95.4
31.07.2016 10:00:00,985.36,21.13,15.25,69.13,25.11,17.36,7.75,11.03,17.62,1158.63,0.93,1.4,173.3
31.07.2016 11:00:00,985.44,23.13,13.17,53.46,28.36,15.16,13.2,9.63,15.39,1151.88,1.62,3.42,298.5
31.07.2016 12:00:00,985.12,23.33,13.18,52.88,28.71,15.18,13.53,9.64,15.41,1150.72,1.35,2.62,359.6
31.07.2016 13:00:00,984.91,24.42,13.26,49.78,30.65,15.26,15.39,9.69,15.49,1146.23,1.98,4.04,335.0
31.07.2016 14:00:00,984.5,24.58,12.84,47.96,30.94,14.84,16.1,9.43,15.07,1145.32,2.66,4.72,253.3
31.07.2016 15:00:00,984.77,23.42,13.4,53.35,28.86,15.4,13.46,9.78,15.64,1149.87,1.49,3.02,15.99
31.07.2016 16:00:00,985.06,22.82,13.14,54.39,27.83,15.14,12.7,9.62,15.37,1152.65,0.7,1.26,232.3
31.07.2016 17:00:00,985.0,23.12,13.29,53.94,28.34,15.29,13.06,9.71,15.52,1151.35,1.37,3.44,272.8
31.07.2016 18:00:00,985.18,22.25,12.77,54.93,26.89,14.77,12.12,9.38,14.99,1155.18,1.6,3.38,264.1
31.07.2016 19:00:00,986.37,17.25,14.43,83.5,19.72,16.46,3.25,10.45,16.69,1175.73,1.88,3.48,248.5
31.07.2016 20:00:00,987.31,16.9,13.85,82.2,19.28,15.85,3.43,10.05,16.06,1178.56,1.19,1.98,249.5
31.07.2016 21:00:00,988.36,16.4,13.6,83.5,18.68,15.6,3.08,9.88,15.78,1181.97,1.26,2.32,248.3
31.07.2016 22:00:00,989.07,15.9,12.84,82.0,18.09,14.84,3.26,9.38,15.0,1185.22,2.33,3.2,251.0
31.07.2016 23:00:00,989.58,15.48,12.76,83.8,17.61,14.76,2.85,9.33,14.92,1187.59,1.58,3.04,256.7
01.08.2016 00:00:00,989.7,14.59,11.85,83.6,16.63,13.9,2.73,8.79,14.05,1191.8,3.27,4.97,255.0
01.08.2016 01:00:00,990.05,13.83,11.46,85.6,15.83,13.55,2.28,8.56,13.69,1195.54,2.47,3.36,245.1
01.08.2016 02:00:00,990.32,14.3,11.42,82.8,16.32,13.52,2.81,8.53,13.65,1193.93,3.18,4.61,252.2
01.08.2016 03:00:00,990.66,13.89,11.66,86.4,15.89,13.73,2.16,8.67,13.86,1195.95,2.95,4.53,258.5
01.08.2016 04:00:00,991.2,13.42,11.48,88.0,15.42,13.57,1.85,8.56,13.69,1198.65,1.86,2.82,254.1
01.08.2016 05:00:00,991.43,13.07,11.25,88.7,15.07,13.36,1.7,8.43,13.48,1200.49,2.28,3.4,245.0
01.08.2016 06:00:00,991.93,13.57,11.38,86.6,15.57,13.48,2.09,8.5,13.59,1198.95,0.56,1.24,79.4
01.08.2016 07:00:00,991.94,14.75,11.82,82.6,16.81,13.88,2.92,8.75,13.99,1193.86,0.91,2.44,161.4
01.08.2016 08:00:00,992.21,16.38,10.87,69.84,18.66,13.03,5.63,8.21,13.13,1187.85,1.51,4.28,266.9
01.08.2016 09:00:00,992.47,17.17,10.1,63.09,19.62,12.38,7.24,7.79,12.47,1185.23,2.67,6.69,248.4
01.08.2016 10:00:00,992.39,18.56,9.46,55.37,21.41,11.86,9.56,7.46,11.95,1179.72,2.57,5.04,276.9
01.08.2016 11:00:00,992.5,19.51,8.39,48.53,22.72,11.03,11.69,6.94,11.11,1176.4,3.11,5.84,266.9
01.08.2016 12:00:00,992.58,19.64,8.05,47.03,22.9,10.77,12.13,6.78,10.85,1176.08,1.92,3.7,281.7
01.08.2016 13:00:00,992.54,20.37,7.82,44.27,23.96,10.61,13.35,6.67,10.69,1173.18,2.81,5.8,245.0
01.08.2016 14:00:00,992.56,21.11,7.95,42.66,25.08,10.7,14.38,6.73,10.78,1170.22,3.64,7.57,243.3
01.08.2016 15:00:00,992.35,20.79,8.24,44.4,24.59,10.92,13.67,6.87,11.0,1171.14,1.35,3.4,338.7
01.08.2016 16:00:00,992.32,20.27,7.92,44.85,23.81,10.68,13.13,6.72,10.76,1173.29,2.27,3.8,248.5
01.08.2016 17:00:00,991.94,21.42,7.97,41.94,25.56,10.72,14.84,6.75,10.81,1168.24,1.01,2.2,296.5
01.08.2016 18:00:00,991.8,20.39,7.73,43.95,23.99,10.54,13.45,6.64,10.63,1172.25,1.24,2.28,255.5
01.08.2016 19:00:00,991.59,20.07,8.2,46.28,23.52,10.89,12.64,6.86,10.98,1173.13,2.21,3.64,212.0
01.08.2016 20:00:00,991.75,18.58,8.1,50.42,21.44,10.81,10.63,6.81,10.9,1179.35,2.42,2.84,244.4
01.08.2016 21:00:00,992.19,17.28,8.54,56.38,19.75,11.14,8.62,7.01,11.23,1185.01,1.72,2.48,230.7
01.08.2016 22:00:00,992.28,15.86,8.72,62.49,18.05,11.28,6.77,7.1,11.37,1190.87,0.59,0.96,199.2
01.08.2016 23:00:00,992.09,14.87,9.44,69.89,16.94,11.84,5.1,7.45,11.93,1194.48,0.58,1.2,128.2
02.08.2016 00:00:00,992.23,14.82,9.3,69.48,16.88,11.73,5.15,7.39,11.82,1194.91,0.7,1.52,33.97
02.08.2016 01:00:00,992.05,13.64,9.3,75.0,15.64,11.73,3.91,7.39,11.82,1199.6,1.17,1.5,208.8
02.08.2016 02:00:00,991.61,13.12,9.19,77.0,15.12,11.64,3.48,7.33,11.74,1201.29,1.19,1.52,189.7
02.08.2016 03:00:00,991.24,13.07,9.58,79.3,15.07,11.95,3.12,7.53,12.05,1200.91,0.56,1.04,355.1
02.08.2016 04:00:00,990.86,12.83,9.44,79.8,14.83,11.84,3.0,7.46,11.95,1201.5,0.62,0.84,219.9
02.08.2016 05:00:00,990.87,12.56,9.59,82.1,14.57,11.96,2.61,7.54,12.07,1202.59,1.57,2.48,240.3
02.08.2016 06:00:00,991.1,12.4,10.78,89.8,14.42,12.95,1.47,8.17,13.06,1203.09,2.5,4.24,142.4
02.08.2016 07:00:00,991.2,12.39,11.26,92.8,14.41,13.37,1.04,8.43,13.49,1203.06,1.36,2.08,190.9
02.08.2016 08:00:00,991.04,12.78,11.87,94.2,14.78,13.93,0.86,8.79,14.05,1200.97,2.14,3.28,156.0
02.08.2016 09:00:00,990.59,13.86,12.73,92.9,15.86,14.74,1.13,9.31,14.88,1195.53,2.46,4.08,172.9
02.08.2016 10:00:00,990.25,15.15,13.44,89.5,17.24,15.43,1.81,9.75,15.59,1189.45,2.43,3.4,170.2
02.08.2016 11:00:00,989.8,16.61,13.9,84.0,18.93,15.9,3.03,10.05,16.07,1182.71,3.11,4.69,156.6
02.08.2016 12:00:00,989.6,17.54,13.39,76.6,20.08,15.38,4.7,9.73,15.54,1178.92,2.38,3.62,208.3
02.08.2016 13:00:00,989.43,17.47,13.16,75.8,19.99,15.15,4.84,9.58,15.32,1179.1,3.84,5.53,199.6
02.08.2016 14:00:00,989.07,18.49,12.55,68.32,21.32,14.56,6.75,9.21,14.73,1174.81,6.29,8.85,207.0
02.08.2016 15:00:00,989.08,17.5,11.96,69.94,20.03,14.01,6.02,8.86,14.16,1179.08,6.5,9.65,213.9
02.08.2016 16:00:00,988.98,17.96,12.19,68.97,20.62,14.22,6.4,8.99,14.38,1177.0,4.39,6.89,212.3
02.08.2016 17:00:00,988.91,17.33,13.04,75.9,19.82,15.04,4.78,9.52,15.21,1179.1,2.29,3.44,212.5
02.08.2016 18:00:00,988.78,17.4,13.15,76.1,19.9,15.15,4.76,9.58,15.32,1178.61,2.29,3.28,211.6
02.08.2016 19:00:00,988.98,17.3,12.99,75.8,19.78,14.99,4.79,9.48,15.16,1179.33,2.0,3.12,207.3
02.08.2016 20:00:00,989.37,16.92,13.1,78.2,19.31,15.1,4.21,9.55,15.26,1181.29,1.42,2.28,219.6
02.08.2016 21:00:00,989.58,16.64,13.26,80.4,18.97,15.25,3.72,9.64,15.41,1182.62,1.01,1.24,209.4
02.08.2016 22:00:00,989.73,16.12,13.49,84.4,18.35,15.49,2.86,9.79,15.65,1184.81,1.47,1.76,230.8
02.08.2016 23:00:00,989.85,15.86,13.74,87.2,18.05,15.74,2.31,9.95,15.9,1185.91,0.72,1.36,218.7
03.08.2016 00:00:00,989.58,15.78,13.99,89.1,17.96,16.0,1.96,10.12,16.17,1185.79,0.59,1.48,181.5
03.08.2016 01:00:00,989.15,15.49,14.05,91.1,17.62,16.06,1.57,10.16,16.23,1186.44,1.78,2.22,210.1
03.08.2016 02:00:00,989.0,15.94,14.06,88.6,18.14,16.07,2.07,10.17,16.25,1184.41,1.35,1.92,144.1
03.08.2016 03:00:00,988.67,15.78,14.47,91.9,17.96,16.5,1.45,10.45,16.69,1184.47,1.8,2.64,175.7
03.08.2016 04:00:00,988.16,15.56,14.57,93.8,17.7,16.61,1.1,10.52,16.81,1184.71,1.7,2.52,184.9
03.08.2016 05:00:00,987.89,15.47,14.64,94.8,17.6,16.69,0.92,10.57,16.89,1184.71,2.0,3.44,180.9
03.08.2016 06:00:00,987.65,16.32,14.63,89.7,18.59,16.67,1.91,10.57,16.88,1180.95,3.62,5.37,202.7
03.08.2016 07:00:00,987.28,17.42,15.02,85.8,19.93,17.1,2.83,10.84,17.32,1175.85,4.63,6.25,203.9
03.08.2016 08:00:00,987.19,18.52,15.1,80.5,21.36,17.19,4.16,10.9,17.42,1171.26,5.07,7.61,211.8
03.08.2016 09:00:00,987.09,18.94,15.24,79.1,21.93,17.34,4.58,11.0,17.57,1169.39,4.99,6.59,209.9
03.08.2016 10:00:00,987.05,19.68,15.33,76.0,22.96,17.45,5.51,11.07,17.68,1166.34,4.11,6.29,206.0
03.08.2016 11:00:00,986.93,20.1,15.47,74.7,23.57,17.6,5.96,11.17,17.84,1164.46,3.96,5.81,203.8
03.08.2016 12:00:00,986.62,20.26,15.69,75.0,23.8,17.85,5.95,11.33,18.09,1163.34,3.28,5.37,184.0
03.08.2016 13:00:00,986.6,20.89,15.87,73.0,24.74,18.06,6.68,11.47,18.31,1160.73,4.77,7.25,210.0
03.08.2016 14:00:00,986.71,20.34,16.99,81.1,23.92,19.4,4.52,12.32,19.66,1162.44,3.65,5.16,199.3
03.08.2016 15:00:00,986.76,19.89,17.09,83.9,23.26,19.52,3.75,12.39,19.78,1164.23,3.58,5.12,197.5
03.08.2016 16:00:00,986.48,19.83,17.29,85.3,23.17,19.77,3.41,12.56,20.04,1164.02,2.75,4.12,188.1
03.08.2016 17:00:00,986.46,19.7,17.31,86.1,22.99,19.79,3.2,12.58,20.06,1164.5,3.5,5.89,202.8
03.08.2016 18:00:00,986.26,18.78,17.0,89.4,21.71,19.41,2.3,12.33,19.68,1168.11,3.93,5.25,205.6
03.08.2016 19:00:00,986.56,18.82,17.11,89.8,21.76,19.54,2.22,12.41,19.81,1168.25,0.68,1.72,294.7
03.08.2016 20:00:00,986.98,18.56,17.22,91.9,21.41,19.68,1.73,12.49,19.94,1169.73,0.86,1.76,180.0
03.08.2016 21:00:00,987.09,18.09,16.89,92.7,20.79,19.27,1.52,12.23,19.52,1171.93,2.17,2.92,230.5
03.08.2016 22:00:00,986.77,17.9,16.67,92.5,20.54,19.0,1.54,12.07,19.26,1172.44,2.31,2.68,219.6
03.08.2016 23:00:00,986.23,18.15,16.57,90.5,20.87,18.89,1.98,12.0,19.15,1170.84,2.35,3.4,215.0
04.08.2016 00:00:00,986.34,17.67,16.59,93.4,20.25,18.91,1.34,12.01,19.17,1172.89,0.77,1.56,234.6
04.08.2016 01:00:00,986.3,17.45,16.15,92.1,19.97,18.39,1.58,11.68,18.65,1173.96,1.58,2.44,208.7
04.08.2016 02:00:00,986.15,17.0,15.96,93.6,19.41,18.16,1.24,11.54,18.42,1175.71,1.61,2.52,201.7
04.08.2016 03:00:00,985.91,16.95,15.93,93.7,19.35,18.13,1.22,11.52,18.39,1175.64,0.82,1.52,168.0
04.08.2016 04:00:00,985.67,17.09,16.03,93.5,19.52,18.25,1.27,11.6,18.51,1174.73,0.81,1.64,183.0
04.08.2016 05:00:00,985.81,16.94,15.95,93.9,19.33,18.15,1.18,11.53,18.42,1175.55,0.97,1.36,129.6
04.08.2016 06:00:00,985.86,16.83,15.93,94.4,19.2,18.12,1.08,11.51,18.38,1176.07,0.5,1.44,177.0
04.08.2016 07:00:00,985.88,17.59,16.16,91.3,20.14,18.39,1.75,11.69,18.66,1172.89,0.99,3.0,179.8
04.08.2016 08:00:00,986.09,20.41,16.67,79.1,24.02,19.0,5.02,12.07,19.27,1161.6,2.11,4.16,179.7
04.08.2016 09:00:00,986.35,21.65,15.94,69.98,25.92,18.14,7.78,11.52,18.39,1157.41,4.0,5.84,203.9
04.08.2016 10:00:00,985.91,23.07,15.99,64.4,28.26,18.2,10.06,11.56,18.46,1151.32,3.44,6.3,198.2
04.08.2016 11:00:00,985.99,22.89,16.26,66.23,27.95,18.51,9.44,11.76,18.78,1151.97,2.48,3.6,219.8
04.08.2016 12:00:00,985.85,23.46,14.78,58.18,28.93,16.83,12.1,10.69,17.07,1150.34,4.05,5.88,215.2
04.08.2016 13:00:00,985.97,23.74,15.47,59.82,29.42,17.6,11.82,11.18,17.85,1149.06,3.55,5.12,207.4
04.08.2016 14:00:00,985.8,23.93,16.14,61.75,29.76,18.38,11.38,11.68,18.64,1147.78,3.1,5.3,196.3
04.08.2016 15:00:00,985.67,22.97,17.08,69.44,28.09,19.5,8.58,12.4,19.79,1150.84,1.34,3.44,346.3
04.08.2016 16:00:00,985.77,21.78,17.07,74.6,26.13,19.49,6.64,12.39,19.77,1155.61,2.38,4.0,34.04
04.08.2016 17:00:00,985.16,21.48,17.28,77.0,25.65,19.75,5.9,12.57,20.05,1155.95,1.12,2.0,49.33
04.08.2016 18:00:00,985.29,21.35,17.28,77.6,25.45,19.75,5.7,12.56,20.04,1156.62,2.13,2.88,28.24
04.08.2016 19:00:00,985.71,20.33,17.46,83.6,23.9,19.98,3.92,12.71,20.27,1161.03,1.42,2.72,44.51
04.08.2016 20:00:00,985.98,19.4,17.18,87.0,22.56,19.63,2.93,12.48,19.91,1165.2,1.02,2.04,32.03
04.08.2016 21:00:00,986.24,18.63,16.41,86.9,21.51,18.69,2.82,11.87,18.95,1169.01,1.36,2.68,279.3
04.08.2016 22:00:00,987.13,17.34,13.74,79.4,19.83,15.74,4.08,9.98,15.95,1176.6,2.41,3.32,251.8
04.08.2016 23:00:00,987.31,15.54,14.2,91.7,17.68,16.21,1.47,10.28,16.42,1183.94,2.39,3.04,254.5
05.08.2016 00:00:00,987.26,15.32,14.15,92.7,17.43,16.16,1.27,10.25,16.37,1184.81,0.57,1.32,51.79
05.08.2016 01:00:00,987.98,15.04,14.28,95.2,17.12,16.3,0.82,10.33,16.5,1186.77,0.41,1.04,305.4
05.08.2016 02:00:00,987.69,14.48,13.8,95.7,16.51,15.8,0.71,10.01,16.0,1188.95,0.33,0.64,197.0
05.08.2016 03:00:00,987.08,14.4,13.74,95.8,16.43,15.74,0.69,9.98,15.95,1188.58,1.05,1.44,147.8
05.08.2016 04:00:00,987.5,14.16,13.45,95.5,16.18,15.45,0.73,9.79,15.64,1190.21,1.41,1.84,238.0
05.08.2016 05:00:00,987.47,14.29,13.04,92.2,16.31,15.04,1.27,9.53,15.23,1189.82,0.55,1.12,245.2
05.08.2016 06:00:00,987.76,14.02,12.86,92.7,16.03,14.86,1.17,9.41,15.04,1191.38,1.22,1.92,233.0
05.08.2016 07:00:00,988.26,15.13,13.89,92.3,17.22,15.9,1.33,10.07,16.08,1186.92,1.29,2.6,241.2
05.08.2016 08:00:00,988.74,15.54,13.68,88.7,17.68,15.68,2.0,9.93,15.86,1185.91,1.93,3.36,244.1
05.08.2016 09:00:00,988.97,16.72,13.77,82.7,19.07,15.77,3.3,9.98,15.94,1181.32,2.18,4.36,272.8
05.08.2016 10:00:00,989.86,17.65,13.85,78.4,20.22,15.85,4.37,10.02,16.02,1178.57,1.69,3.96,280.5
05.08.2016 11:00:00,990.03,17.85,13.81,77.2,20.48,15.81,4.67,9.99,15.97,1177.98,1.11,2.12,328.9
05.08.2016 12:00:00,990.62,18.95,13.47,70.5,21.94,15.47,6.47,9.77,15.61,1174.41,1.81,3.48,282.0
05.08.2016 13:00:00,990.67,19.44,12.89,65.81,22.62,14.89,7.73,9.4,15.03,1172.76,2.25,4.32,273.2
